"date","code","name","sector","change_percent","total_score","liquidity","volatility","momentum","warnings"
"2025-12-12","2330","2330","unknown","0.6803","49.96","50","0.68","0.2876",""
"2025-12-12","2454","2454","unknown","0.7168","49.51","50","0.72","-0.2509",""
"2025-12-12","2603","2603","unknown","1.385","49.45","50","1.39","0.0061",""
"2025-12-12","2609","2609","unknown","0.1972","49.64","50","0.2","-0.3476",""
"2025-12-12","2615","2615","unknown","-0.2551","49.59","50","0.26","-0.3788",""
"2025-12-15","2317","2317","unknown","-2.4229","48.3","50","2.42","-0.9075",""
"2025-12-15","2330","2330","unknown","-2.027","48.71","50","2.03","-0.5973",""
"2025-12-15","2454","2454","unknown","1.0676","49.37","50","1.07","-0.2479",""
"2025-12-15","2603","2603","unknown","0.2732","50.2","50","0.27","0.3886",""
"2025-12-15","2609","2609","unknown","0.9843","49.64","50","0.98","0.0427",""
"2025-12-15","2615","2615","unknown","0.6394","49.7","50","0.64","-0.0501",""
"2025-12-16","2317","2317","unknown","-1.5801","48.18","50","1.58","-1.4822",""
"2025-12-16","2330","2330","unknown","-1.0345","49.1","50","1.03","-0.6035",""
"2025-12-16","2454","2454","unknown","0","50.02","50","0","0.0299",""
"2025-12-16","2603","2603","unknown","0","50.44","50","0","0.5553",""
"2025-12-16","2609","2609","unknown","0.3899","50.19","50","0.39","0.4332",""
"2025-12-16","2615","2615","unknown","-0.7624","49.57","50","0.76","-0.1519",""
"2025-12-17","2317","2317","unknown","-0.6881","48.53","50","0.69","-1.4921",""
"2025-12-17","2330","2330","unknown","-0.3484","49.05","50","0.35","-1.0111",""
"2025-12-17","2454","2454","unknown","0.3521","49.49","50","0.35","-0.4631",""
"2025-12-17","2603","2603","unknown","0.2725","50.33","50","0.27","0.5537",""
"2025-12-17","2609","2609","unknown","0.1942","50.24","50","0.19","0.3926",""
"2025-12-17","2615","2615","unknown","-0.128","49.83","50","0.13","-0.1521",""
"2025-12-18","2317","2317","unknown","-0.2309","49.19","50","0.23","-0.8959",""
"2025-12-18","2330","2330","unknown","0","49.56","50","0","-0.5459",""
"2025-12-18","2454","2454","unknown","-0.3509","50.15","50","0.35","0.3571",""
"2025-12-18","2603","2603","unknown","-0.5435","50","50","0.54","0.2775",""
"2025-12-18","2609","2609","unknown","-1.7442","49.31","50","1.74","0.0043",""
"2025-12-18","2615","2615","unknown","-2.0513","48.77","50","2.05","-0.5115",""
"2025-12-19","2317","2317","unknown","2.5463","48.6","50","2.55","-0.4752",""
"2025-12-19","2330","2330","unknown","0","49.45","50","0","-0.682",""
"2025-12-19","2454","2454","unknown","-0.7042","49.78","50","0.7","0.0729",""
"2025-12-19","2603","2603","unknown","1.3661","49.67","50","1.37","0.2737",""
"2025-12-19","2609","2609","unknown","3.1558","49.21","50","3.16","0.596",""
"2025-12-19","2615","2615","unknown","2.0942","49.13","50","2.09","-0.0416",""
"2025-12-22","2317","2317","unknown","1.1287","49.74","50","1.13","0.2352",""
"2025-12-22","2330","2330","unknown","2.4476","49.19","50","2.45","0.2129",""
"2025-12-22","2454","2454","unknown","-0.7092","49.49","50","0.71","-0.2824",""
"2025-12-22","2603","2603","unknown","0.2695","50.11","50","0.27","0.2729",""
"2025-12-22","2609","2609","unknown","0.7648","50.14","50","0.76","0.5521",""
"2025-12-22","2615","2615","unknown","0.2564","49.8","50","0.26","-0.1182",""
"2025-12-23","2317","2317","unknown","0","50.44","50","0","0.5512",""
"2025-12-23","2330","2330","unknown","1.7065","49.93","50","1.71","0.7611",""
"2025-12-23","2454","2454","unknown","-0.7143","49.37","50","0.71","-0.4253",""
"2025-12-23","2603","2603","unknown","0","50.22","50","0","0.2729",""
"2025-12-23","2609","2609","unknown","0.1898","50.33","50","0.19","0.5121",""
"2025-12-23","2615","2615","unknown","0.3836","49.94","50","0.38","0.111",""
"2025-12-24","2317","2317","unknown","0","50.55","50","0","0.6888",""
"2025-12-24","2330","2330","unknown","0.3356","50.58","50","0.34","0.8979",""
"2025-12-24","2454","2454","unknown","-0.7194","49.2","50","0.72","-0.6396",""
"2025-12-24","2603","2603","unknown","1.3441","49.85","50","1.34","0.4873",""
"2025-12-24","2609","2609","unknown","4.7348","49.24","50","4.73","1.4202",""
"2025-12-24","2615","2615","unknown","0.2548","50.05","50","0.25","0.1876",""
"2025-12-26","2317","2317","unknown","0.6696","50.43","50","0.67","0.8689",""
"2025-12-26","2330","2330","unknown","1.0033","50.48","50","1","1.0986",""
"2025-12-26","2454","2454","unknown","0.3623","49.46","50","0.36","-0.497",""
"2025-12-26","2603","2603","unknown","1.3263","50.16","50","1.33","0.8612",""
"2025-12-26","2609","2609","unknown","1.4467","51.07","50","1.45","2.0584",""
"2025-12-26","2615","2615","unknown","1.3977","50.14","50","1.4","0.8774",""
"2025-12-29","2317","2317","unknown","2.439","49.7","50","2.44","0.8475",""
"2025-12-29","2330","2330","unknown","1.3245","50.56","50","1.32","1.3635",""
"2025-12-29","2454","2454","unknown","2.5271","49.11","50","2.53","0.1493",""
"2025-12-29","2603","2603","unknown","-0.2618","50.32","50","0.26","0.5356",""
"2025-12-29","2609","2609","unknown","0.8913","50.93","50","0.89","1.6055",""
"2025-12-29","2615","2615","unknown","0.5012","50.25","50","0.5","0.5588",""
"2025-12-30","2317","2317","unknown","-1.2987","49.77","50","1.3","0.362",""
"2025-12-30","2330","2330","unknown","-0.6536","50.33","50","0.65","0.7433",""
"2025-12-30","2454","2454","unknown","0","50.23","50","0","0.2911",""
"2025-12-30","2603","2603","unknown","0.2625","50.32","50","0.26","0.5342",""
"2025-12-30","2609","2609","unknown","-0.53","50.87","50","0.53","1.3465",""
"2025-12-30","2615","2615","unknown","-0.8728","49.92","50","0.87","0.3329",""
"2025-12-31","2317","2317","unknown","1.0965","50.03","50","1.1","0.5813",""
"2025-12-31","2330","2330","unknown","1.9737","49.85","50","1.97","0.7967",""
"2025-12-31","2454","2454","unknown","0.7042","50.18","50","0.7","0.5748",""
"2025-12-31","2603","2603","unknown","-0.5236","50.13","50","0.52","0.4295",""
"2025-12-31","2609","2609","unknown","-1.0657","50.45","50","1.07","1.0954",""
"2025-12-31","2615","2615","unknown","-0.8805","49.71","50","0.88","0.0801",""
"2026-01-02","2317","2317","unknown","0.6508","50.31","50","0.65","0.7114",""
"2026-01-02","2330","2330","unknown","2.2581","50.04","50","2.26","1.1812",""
"2026-01-02","2454","2454","unknown","2.7972","49.9","50","2.8","1.2782",""
"2026-01-02","2603","2603","unknown","1.5789","49.75","50","1.58","0.4765",""
"2026-01-02","2609","2609","unknown","0.5386","49.99","50","0.54","0.2562",""
"2026-01-02","2615","2615","unknown","1.0152","49.78","50","1.02","0.2322",""
"2026-01-05","2317","2317","unknown","1.0776","50.2","50","1.08","0.793",""
"2026-01-05","2330","2330","unknown","5.3628","49.5","50","5.36","2.0531",""
"2026-01-05","2454","2454","unknown","3.7415","50.07","50","3.74","1.954",""
"2026-01-05","2603","2603","unknown","-1.5544","49.3","50","1.55","-0.0997",""
"2026-01-05","2609","2609","unknown","-1.9643","48.87","50","1.96","-0.426",""
"2026-01-05","2615","2615","unknown","-1.5075","49.12","50","1.51","-0.3489",""
"2026-01-06","2317","2317","unknown","0.6397","50.09","50","0.64","0.4332",""
"2026-01-06","2330","2330","unknown","2.0958","50.93","50","2.1","2.2073",""
"2026-01-06","2454","2454","unknown","-2.623","49.69","50","2.62","0.924",""
"2026-01-06","2603","2603","unknown","-0.2632","49.81","50","0.26","-0.0999",""
"2026-01-06","2609","2609","unknown","1.0929","49.25","50","1.09","-0.3857",""
"2026-01-06","2615","2615","unknown","-0.2551","49.5","50","0.26","-0.5001",""
"2026-01-07","2317","2317","unknown","1.0593","50.3","50","1.06","0.9048",""
"2026-01-07","2330","2330","unknown","-1.7595","50.89","50","1.76","1.9862",""
"2026-01-07","2454","2454","unknown","0.3367","50.66","50","0.34","0.9913",""
"2026-01-07","2603","2603","unknown","3.1662","49.12","50","3.17","0.4808",""
"2026-01-07","2609","2609","unknown","3.7838","48.87","50","3.78","0.4771",""
"2026-01-07","2615","2615","unknown","2.9412","49.03","50","2.94","0.2627",""
"2026-01-08","2317","2317","unknown","-3.7736","48.44","50","3.77","-0.0693",""
"2026-01-08","2330","2330","unknown","0.597","51.13","50","0.6","1.7108",""
"2026-01-08","2454","2454","unknown","-3.0201","48.99","50","3.02","0.2465",""
"2026-01-08","2603","2603","unknown","-1.023","49.9","50","1.02","0.3809",""
"2026-01-08","2609","2609","unknown","-2.2569","49.29","50","2.26","0.2388",""
"2026-01-08","2615","2615","unknown","-1.6149","49.45","50","1.61","0.1158",""
"2026-01-09","2317","2317","unknown","0.4357","49.74","50","0.44","-0.1123",""
"2026-01-09","2330","2330","unknown","-0.2967","50.84","50","0.3","1.1999",""
"2026-01-09","2454","2454","unknown","-1.7301","48.78","50","1.73","-0.659",""
"2026-01-09","2603","2603","unknown","0","50.05","50","0","0.0651",""
"2026-01-09","2609","2609","unknown","-0.1776","50.01","50","0.18","0.0956",""
"2026-01-09","2615","2615","unknown","0","49.93","50","0","-0.0873",""
"2026-01-12","2317","2317","unknown","-0.8677","49.25","50","0.87","-0.5013",""
"2026-01-12","2330","2330","unknown","0.5952","49.96","50","0.6","0.2464",""
"2026-01-12","2454","2454","unknown","1.7606","48.45","50","1.76","-1.0552",""
"2026-01-12","2603","2603","unknown","1.0336","50.05","50","1.03","0.5827",""
"2026-01-12","2609","2609","unknown","-0.1779","50.29","50","0.18","0.4528",""
"2026-01-12","2615","2615","unknown","0.5051","50.05","50","0.51","0.3152",""
"2026-01-13","2317","2317","unknown","-0.8753","49.01","50","0.88","-0.8043",""
"2026-01-13","2330","2330","unknown","1.1834","49.58","50","1.18","0.0639",""
"2026-01-13","2454","2454","unknown","2.7682","48.91","50","2.77","0.023",""
"2026-01-13","2603","2603","unknown","-0.2558","50.37","50","0.26","0.5842",""
"2026-01-13","2609","2609","unknown","-1.2478","49.49","50","1.25","-0.0153",""
"2026-01-13","2615","2615","unknown","-0.8794","49.8","50","0.88","0.1904",""
"2026-01-14","2317","2317","unknown","3.532","48.34","50","3.53","-0.3098",""
"2026-01-14","2330","2330","unknown","0","50.33","50","0","0.4158",""
"2026-01-14","2454","2454","unknown","1.0101","49.72","50","1.01","0.1577",""
"2026-01-14","2603","2603","unknown","-0.5128","49.67","50","0.51","-0.1516",""
"2026-01-14","2609","2609","unknown","0","49.38","50","0","-0.7721",""
"2026-01-14","2615","2615","unknown","-0.1267","49.61","50","0.13","-0.4232",""
"2026-01-15","2317","2317","unknown","-0.4264","50.12","50","0.43","0.3597",""
"2026-01-15","2330","2330","unknown","-1.1696","49.58","50","1.17","0.0625",""
"2026-01-15","2454","2454","unknown","-0.6667","50.24","50","0.67","0.6284",""
"2026-01-15","2603","2603","unknown","0.5155","49.92","50","0.52","0.1561",""
"2026-01-15","2609","2609","unknown","0.1805","49.7","50","0.18","-0.2846",""
"2026-01-15","2615","2615","unknown","-0.1269","49.85","50","0.13","-0.1256",""
"2026-01-16","2317","2317","unknown","0.4283","50.12","50","0.43","0.3582",""
"2026-01-16","2330","2330","unknown","2.9586","49.39","50","2.96","0.7135",""
"2026-01-16","2454","2454","unknown","1.0067","50.54","50","1.01","1.1758",""
"2026-01-16","2603","2603","unknown","-2.5641","48.69","50","2.56","-0.3567",""
"2026-01-16","2609","2609","unknown","-1.8018","48.79","50","1.8","-0.6094",""
"2026-01-16","2615","2615","unknown","-1.906","48.83","50","1.91","-0.5068",""
"2026-01-19","2317","2317","unknown","-2.1322","49.23","50","2.13","0.1053",""
"2026-01-19","2330","2330","unknown","1.1494","50.2","50","1.15","0.8244",""
"2026-01-19","2454","2454","unknown","-1.3289","49.91","50","1.33","0.5579",""
"2026-01-19","2603","2603","unknown","-1.3158","48.81","50","1.32","-0.8266",""
"2026-01-19","2609","2609","unknown","-0.9174","49.03","50","0.92","-0.7573",""
"2026-01-19","2615","2615","unknown","-1.5544","48.64","50","1.55","-0.9187",""
"2026-01-20","2317","2317","unknown","-2.6144","48.76","50","2.61","-0.2425",""
"2026-01-20","2330","2330","unknown","0.8523","50.27","50","0.85","0.7581",""
"2026-01-20","2454","2454","unknown","0","50","50","0","0.0042",""
"2026-01-20","2603","2603","unknown","1.8667","48.93","50","1.87","-0.4021",""
"2026-01-20","2609","2609","unknown","2.037","49.1","50","2.04","-0.1003",""
"2026-01-20","2615","2615","unknown","0.7895","49.22","50","0.79","-0.5849",""
"2026-01-21","2317","2317","unknown","-2.0134","48.11","50","2.01","-1.3516",""
"2026-01-21","2330","2330","unknown","-1.9718","49.5","50","1.97","0.3638",""
"2026-01-21","2454","2454","unknown","-1.3468","49.09","50","1.35","-0.4671",""
"2026-01-21","2603","2603","unknown","0","49.76","50","0","-0.2996",""
"2026-01-21","2609","2609","unknown","0.1815","49.88","50","0.18","-0.064",""
"2026-01-21","2615","2615","unknown","-0.7833","49.11","50","0.78","-0.7162",""
"2026-01-22","2317","2317","unknown","2.0548","48.49","50","2.05","-0.8554",""
"2026-01-22","2330","2330","unknown","1.1494","50.2","50","1.15","0.8276",""
"2026-01-22","2454","2454","unknown","1.3652","49.41","50","1.37","-0.0608",""
"2026-01-22","2603","2603","unknown","0.7853","49.49","50","0.79","-0.2456",""
"2026-01-22","2609","2609","unknown","0.5435","49.79","50","0.54","0.0086",""
"2026-01-22","2615","2615","unknown","0.7895","49.26","50","0.79","-0.5329",""
"2026-01-23","2317","2317","unknown","-0.8949","48.75","50","0.89","-1.12",""
"2026-01-23","2330","2330","unknown","0.5682","50.05","50","0.57","0.3495",""
"2026-01-23","2454","2454","unknown","9.7643","47.45","50","9.76","1.6908",""
"2026-01-23","2603","2603","unknown","-1.5584","49.34","50","1.56","-0.0444",""
"2026-01-23","2609","2609","unknown","-2.1622","49.08","50","2.16","-0.0635",""
"2026-01-23","2615","2615","unknown","-1.1749","49.22","50","1.17","-0.3867",""
"2026-01-26","2317","2317","unknown","1.1287","49.17","50","1.13","-0.4678",""
"2026-01-26","2330","2330","unknown","-0.8475","49.62","50","0.85","-0.0499",""
"2026-01-26","2454","2454","unknown","8.589","49.5","50","8.59","3.6743",""
"2026-01-26","2603","2603","unknown","-0.5277","49.88","50","0.53","0.1132",""
"2026-01-26","2609","2609","unknown","0","50.1","50","0","0.12",""
"2026-01-26","2615","2615","unknown","-1.0568","49.35","50","1.06","-0.2872",""
"2026-01-27","2317","2317","unknown","0.6696","49.88","50","0.67","0.189",""
"2026-01-27","2330","2330","unknown","1.4245","49.48","50","1.42","0.0646",""
"2026-01-27","2454","2454","unknown","0.2825","52.87","50","0.28","3.7308",""
"2026-01-27","2603","2603","unknown","-0.7958","49.35","50","0.8","-0.4193",""
"2026-01-27","2609","2609","unknown","-0.7366","49.36","50","0.74","-0.4348",""
"2026-01-27","2615","2615","unknown","-1.2016","48.97","50","1.2","-0.6854",""
"2026-01-28","2317","2317","unknown","0","50.47","50","0","0.5917",""
"2026-01-28","2330","2330","unknown","2.2472","49.83","50","2.25","0.9084",""
"2026-01-28","2454","2454","unknown","0.2817","53.13","50","0.28","4.0565",""
"2026-01-28","2603","2603","unknown","2.6738","49.02","50","2.67","0.1154",""
"2026-01-28","2609","2609","unknown","1.6698","49.22","50","1.67","-0.1371",""
"2026-01-28","2615","2615","unknown","1.2162","49.29","50","1.22","-0.2855",""
"2026-01-29","2317","2317","unknown","-0.6652","49.77","50","0.67","0.0477",""
"2026-01-29","2330","2330","unknown","-0.8242","50.08","50","0.82","0.5136",""
"2026-01-29","2454","2454","unknown","0","53.03","50","0","3.7835",""
"2026-01-29","2603","2603","unknown","-1.0417","49.38","50","1.04","-0.25",""
"2026-01-29","2609","2609","unknown","-0.1825","49.7","50","0.18","-0.2823",""
"2026-01-29","2615","2615","unknown","-0.8011","49.2","50","0.8","-0.6036",""
"2026-01-30","2317","2317","unknown","-1.5625","49.31","50","1.56","-0.0859",""
"2026-01-30","2330","2330","unknown","-1.662","49.39","50","1.66","0.0676",""
"2026-01-30","2454","2454","unknown","-1.1236","50.84","50","1.12","1.6059",""
"2026-01-30","2603","2603","unknown","-2.1053","48.87","50","2.11","-0.3593",""
"2026-01-30","2609","2609","unknown","-2.3766","48.79","50","2.38","-0.3252",""
"2026-01-30","2615","2615","unknown","-1.0767","49.1","50","1.08","-0.584",""
"2026-02-02","2317","2317","unknown","-2.7211","48.23","50","2.72","-0.8558",""
"2026-02-02","2330","2330","unknown","-0.5634","49.87","50","0.56","0.1244",""
"2026-02-02","2454","2454","unknown","-3.125","48.16","50","3.12","-0.7369",""
"2026-02-02","2603","2603","unknown","-1.0753","49.19","50","1.08","-0.4688",""
"2026-02-02","2609","2609","unknown","-2.0599","48.59","50","2.06","-0.7372",""
"2026-02-02","2615","2615","unknown","0","49.7","50","0","-0.3726",""
"2026-02-03","2317","2317","unknown","0.9324","48.98","50","0.93","-0.8033",""
"2026-02-03","2330","2330","unknown","1.983","49.4","50","1.98","0.2361",""
"2026-02-03","2454","2454","unknown","5.2786","48.1","50","5.28","0.2623",""
"2026-02-03","2603","2603","unknown","0.5435","49.62","50","0.54","-0.201",""
"2026-02-03","2609","2609","unknown","0.1912","49.48","50","0.19","-0.5516",""
"2026-02-03","2615","2615","unknown","0.1361","49.86","50","0.14","-0.1051",""
"2026-02-04","2317","2317","unknown","1.1547","49.08","50","1.15","-0.5723",""
"2026-02-04","2330","2330","unknown","-0.8333","49.36","50","0.83","-0.38",""
"2026-02-04","2454","2454","unknown","0.2786","50.1","50","0.28","0.2617",""
"2026-02-04","2603","2603","unknown","1.8919","48.96","50","1.89","-0.3574",""
"2026-02-04","2609","2609","unknown","0.7634","49.11","50","0.76","-0.7329",""
"2026-02-04","2615","2615","unknown","1.9022","49.26","50","1.9","0.0321",""
"2026-02-05","2317","2317","unknown","-1.5982","48.75","50","1.6","-0.7589",""
"2026-02-05","2330","2330","unknown","-1.1204","49.2","50","1.12","-0.4392",""
"2026-02-05","2454","2454","unknown","-1.6667","49.28","50","1.67","-0.0716",""
"2026-02-05","2603","2603","unknown","-0.7958","49.44","50","0.8","-0.3082",""
"2026-02-05","2609","2609","unknown","0","49.44","50","0","-0.6964",""
"2026-02-05","2615","2615","unknown","-0.2667","50","50","0.27","0.139",""
"2026-02-06","2317","2317","unknown","-0.232","49.51","50","0.23","-0.4928",""
"2026-02-06","2330","2330","unknown","0.8499","49.71","50","0.85","0.0631",""
"2026-02-06","2454","2454","unknown","-3.3898","48.22","50","3.39","-0.5249",""
"2026-02-06","2603","2603","unknown","0.2674","50.03","50","0.27","0.1663",""
"2026-02-06","2609","2609","unknown","-1.1364","49.19","50","1.14","-0.4483",""
"2026-02-06","2615","2615","unknown","-1.2032","49.61","50","1.2","0.1137",""
"2026-02-09","2317","2317","unknown","1.6279","49.65","50","1.63","0.377",""
"2026-02-09","2330","2330","unknown","1.9663","49.67","50","1.97","0.5691",""
"2026-02-09","2454","2454","unknown","7.0175","48.4","50","7.02","1.5036",""
"2026-02-09","2603","2603","unknown","-0.5333","50.01","50","0.53","0.2747",""
"2026-02-09","2609","2609","unknown","0","49.97","50","0","-0.0364",""
"2026-02-09","2615","2615","unknown","-0.1353","50.02","50","0.14","0.0866",""
"2026-02-10","2317","2317","unknown","1.1442","49.88","50","1.14","0.4193",""
"2026-02-10","2330","2330","unknown","3.5813","49.28","50","3.58","0.8887",""
"2026-02-10","2454","2454","unknown","0.8197","50.16","50","0.82","0.6119",""
"2026-02-10","2603","2603","unknown","-0.2681","49.98","50","0.27","0.1124",""
"2026-02-10","2609","2609","unknown","1.1494","49.66","50","1.15","0.1553",""
"2026-02-10","2615","2615","unknown","0.9485","49.82","50","0.95","0.2491",""
"2026-02-11","2317","2317","unknown","2.7149","49.5","50","2.71","0.7314",""
"2026-02-11","2330","2330","unknown","1.8617","50.4","50","1.86","1.4277",""
"2026-02-11","2454","2454","unknown","0.542","50.31","50","0.54","0.6645",""
"2026-02-11","2603","2603","unknown","0","49.79","50","0","-0.266",""
"2026-02-11","2609","2609","unknown","0.947","49.77","50","0.95","0.192",""
"2026-02-11","2615","2615","unknown","0.6711","49.73","50","0.67","0.0029",""
